authorId,doi,decision,content
3077093,10.1109/SBAC-PAD.2017.21,Rejected,Angry Lorem Ipsum
31863981,10.1109/SBAC-PAD.2017.21,Accepted,Mild Lorem Ipsum
1762656,10.1007/BF00289145,Accepted,Happy Lorem Ipsum
31588159,10.1007/BF00289145,Rejected,Angry Lorem Ipsum
145729210,10.1007/BF00289145,Accepted,Mild Lorem Ipsum
151351427,10.1145/3183713.3196895,Accepted,Happy Lorem Ipsum
1714662,10.1145/3183713.3196895,Rejected,Angry Lorem Ipsum
40565841,10.1145/3183713.3196895,Accepted,Mild Lorem Ipsum
2769189,10.1007/978-3-662-45174-8_19,Accepted,Happy Lorem Ipsum
3031482,10.1007/978-3-662-45174-8_19,Rejected,Angry Lorem Ipsum
145990147,10.1007/978-3-662-45174-8_19,Accepted,Mild Lorem Ipsum
151403896,10.1145/3018743.3019026,Accepted,Happy Lorem Ipsum
1393765884,10.1145/3018743.3019026,Rejected,Angry Lorem Ipsum
38965650,10.1145/3018743.3019026,Accepted,Mild Lorem Ipsum
3270121,10.1145/2611462.2611471,Accepted,Happy Lorem Ipsum
1704858,10.1145/2611462.2611471,Rejected,Angry Lorem Ipsum
9721428,10.1145/2611462.2611471,Accepted,Mild Lorem Ipsum
144486541,10.1145/3300208,Accepted,Happy Lorem Ipsum
3414597,10.1145/3300208,Rejected,Angry Lorem Ipsum
1687781,10.1145/3300208,Accepted,Mild Lorem Ipsum
34056980,10.1109/ICDE48307.2020.00054,Accepted,Happy Lorem Ipsum
2202630,10.1109/ICDE48307.2020.00054,Rejected,Angry Lorem Ipsum
1736604,10.1109/ICDE48307.2020.00054,Accepted,Mild Lorem Ipsum
1788147,10.1023/A:1015682215394,Accepted,Happy Lorem Ipsum
114857156,10.1023/A:1015682215394,Rejected,Angry Lorem Ipsum
145666207,10.1023/A:1015682215394,Accepted,Mild Lorem Ipsum
1876496,10.1007/978-3-319-12292-2_3,Accepted,Happy Lorem Ipsum
1719358,10.1007/978-3-319-12292-2_3,Rejected,Angry Lorem Ipsum
50207913,10.1007/978-3-319-12292-2_3,Accepted,Mild Lorem Ipsum
1685076,10.1145/3428224,Accepted,Happy Lorem Ipsum
16847882,10.1145/3428224,Rejected,Angry Lorem Ipsum
143818528,10.1145/3428224,Accepted,Mild Lorem Ipsum
34905474,10.1145/1345206.1345237,Accepted,Happy Lorem Ipsum
153044327,10.1145/1345206.1345237,Rejected,Angry Lorem Ipsum
144444145,10.1145/1345206.1345237,Accepted,Mild Lorem Ipsum
27080554,10.1109/ICDE.2004.1320027,Accepted,Happy Lorem Ipsum
153396844,10.1109/ICDE.2004.1320027,Rejected,Angry Lorem Ipsum
1811309,10.1109/ICDE.2004.1320027,Accepted,Mild Lorem Ipsum
145807875,10.1145/2338626.2338630,Accepted,Happy Lorem Ipsum
1403833452,10.1145/2338626.2338630,Rejected,Angry Lorem Ipsum
15100084,10.1145/2338626.2338630,Accepted,Mild Lorem Ipsum
1680406,10.7936/K76972Z7,Accepted,Happy Lorem Ipsum
2140666,10.7936/K76972Z7,Rejected,Angry Lorem Ipsum
48087241,10.7936/K76972Z7,Accepted,Mild Lorem Ipsum
144298926,10.1109/CIT.2006.106,Accepted,Happy Lorem Ipsum
47539594,10.1109/CIT.2006.106,Rejected,Angry Lorem Ipsum
1740372,10.1109/CIT.2006.106,Accepted,Mild Lorem Ipsum
84075295,10.1007/978-3-319-12292-2_2,Accepted,Happy Lorem Ipsum
32356620,10.1007/978-3-319-12292-2_2,Rejected,Angry Lorem Ipsum
115616528,10.1007/978-3-319-12292-2_2,Accepted,Mild Lorem Ipsum
1711137,10.1007/BF00881946,Accepted,Happy Lorem Ipsum
89093116,10.1007/BF00881946,Rejected,Angry Lorem Ipsum
32346302,10.1007/BF00881946,Accepted,Mild Lorem Ipsum
2091480,10.1007/BF00289586,Accepted,Happy Lorem Ipsum
3226100,10.1007/BF00289586,Rejected,Angry Lorem Ipsum
2941885,10.1007/BF00289586,Accepted,Mild Lorem Ipsum
1789793,10.14778/3397230.3397232,Accepted,Happy Lorem Ipsum
1806749,10.14778/3397230.3397232,Rejected,Angry Lorem Ipsum
49069990,10.14778/3397230.3397232,Accepted,Mild Lorem Ipsum
145512525,10.1145/2933349.2933352,Accepted,Happy Lorem Ipsum
50535808,10.1145/2933349.2933352,Rejected,Angry Lorem Ipsum
107579598,10.1145/2933349.2933352,Accepted,Mild Lorem Ipsum
29234240,10.3929/ETHZ-A-006007449,Accepted,Happy Lorem Ipsum
51422404,10.3929/ETHZ-A-006007449,Rejected,Angry Lorem Ipsum
144472242,10.3929/ETHZ-A-006007449,Accepted,Mild Lorem Ipsum
13527624,10.1145/1132863.1132866,Accepted,Happy Lorem Ipsum
152584355,10.1145/1132863.1132866,Rejected,Angry Lorem Ipsum
33339295,10.1145/1132863.1132866,Accepted,Mild Lorem Ipsum
6272983,10.1007/s00446-017-0310-6,Accepted,Happy Lorem Ipsum
1744253,10.1007/s00446-017-0310-6,Rejected,Angry Lorem Ipsum
40627748,10.1007/s00446-017-0310-6,Accepted,Mild Lorem Ipsum
2788881,10.1145/1385486.1385489,Accepted,Happy Lorem Ipsum
144958972,10.1145/1385486.1385489,Rejected,Angry Lorem Ipsum
1801916,10.1145/1385486.1385489,Accepted,Mild Lorem Ipsum
2166079,10.1023/A:1008191111512,Accepted,Happy Lorem Ipsum
144594844,10.1023/A:1008191111512,Rejected,Angry Lorem Ipsum
41050020,10.1023/A:1008191111512,Accepted,Mild Lorem Ipsum
144777902,10.1007/978-3-319-12292-2_8,Accepted,Happy Lorem Ipsum
34931251,10.1007/978-3-319-12292-2_8,Rejected,Angry Lorem Ipsum
2629006,10.1007/978-3-319-12292-2_8,Accepted,Mild Lorem Ipsum
38355472,10.21660/2016.27.1322,Accepted,Happy Lorem Ipsum
144749667,10.21660/2016.27.1322,Rejected,Angry Lorem Ipsum
1868817,10.21660/2016.27.1322,Accepted,Mild Lorem Ipsum
47064303,10.1145/2612669.2612688,Accepted,Happy Lorem Ipsum
37564356,10.1145/2612669.2612688,Rejected,Angry Lorem Ipsum
144133139,10.1145/2612669.2612688,Accepted,Mild Lorem Ipsum
66729203,10.1145/1996130.1996167,Accepted,Happy Lorem Ipsum
38541752,10.1145/1996130.1996167,Rejected,Angry Lorem Ipsum
79860255,10.1145/1996130.1996167,Accepted,Mild Lorem Ipsum
3250034,10.1145/1146381.1146382,Accepted,Happy Lorem Ipsum
1747400,10.1145/1146381.1146382,Rejected,Angry Lorem Ipsum
2913872,10.1145/1146381.1146382,Accepted,Mild Lorem Ipsum
143787310,10.1023/A:1026458902456,Accepted,Happy Lorem Ipsum
1699450,10.1023/A:1026458902456,Rejected,Angry Lorem Ipsum
71555285,10.1023/A:1026458902456,Accepted,Mild Lorem Ipsum
1873167,10.1007/978-3-319-12292-2_12,Accepted,Happy Lorem Ipsum
2170922,10.1007/978-3-319-12292-2_12,Rejected,Angry Lorem Ipsum
1716241,10.1007/978-3-319-12292-2_12,Accepted,Mild Lorem Ipsum
144222195,10.1145/1481839.1481845,Accepted,Happy Lorem Ipsum
103773564,10.1145/1481839.1481845,Rejected,Angry Lorem Ipsum
3266780,10.1145/1481839.1481845,Accepted,Mild Lorem Ipsum
1759524,10.1109/PRDC.2004.1276567,Accepted,Happy Lorem Ipsum
3315372,10.1109/PRDC.2004.1276567,Rejected,Angry Lorem Ipsum
1707518,10.1109/PRDC.2004.1276567,Accepted,Mild Lorem Ipsum
1700523,10.1109/ICDEW.2006.7,Accepted,Happy Lorem Ipsum
2005457903,10.1109/ICDEW.2006.7,Rejected,Angry Lorem Ipsum
2166820,10.1109/ICDEW.2006.7,Accepted,Mild Lorem Ipsum
2074440,10.1016/S1571-0661(04)81017-X,Accepted,Happy Lorem Ipsum
145963973,10.1016/S1571-0661(04)81017-X,Rejected,Angry Lorem Ipsum
1765522,10.1016/S1571-0661(04)81017-X,Accepted,Mild Lorem Ipsum
144052325,10.1109/CSIT.2018.8486187,Accepted,Happy Lorem Ipsum
147113097,10.1109/CSIT.2018.8486187,Rejected,Angry Lorem Ipsum
3064236,10.1109/CSIT.2018.8486187,Accepted,Mild Lorem Ipsum
1412911992,10.1145/3361525.3361549,Accepted,Happy Lorem Ipsum
145621662,10.1145/3361525.3361549,Rejected,Angry Lorem Ipsum
143797820,10.1145/3361525.3361549,Accepted,Mild Lorem Ipsum
1804478,10.1142/S0129626407003125,Accepted,Happy Lorem Ipsum
100995402,10.1142/S0129626407003125,Rejected,Angry Lorem Ipsum
1708367,10.1142/S0129626407003125,Accepted,Mild Lorem Ipsum
150352201,10.1007/BF00288968,Accepted,Happy Lorem Ipsum
145863852,10.1007/BF00288968,Rejected,Angry Lorem Ipsum
144287021,10.1007/BF00288968,Accepted,Mild Lorem Ipsum
2906902,10.1109/ICDE.2011.5767956,Accepted,Happy Lorem Ipsum
145336226,10.1109/ICDE.2011.5767956,Rejected,Angry Lorem Ipsum
2038271,10.1109/ICDE.2011.5767956,Accepted,Mild Lorem Ipsum
1727564,10.1007/978-3-319-12292-2_4,Accepted,Happy Lorem Ipsum
103298097,10.1007/978-3-319-12292-2_4,Rejected,Angry Lorem Ipsum
38475543,10.1007/978-3-319-12292-2_4,Accepted,Mild Lorem Ipsum
49470221,10.1007/BF00288747,Accepted,Happy Lorem Ipsum
46742319,10.1007/BF00288747,Rejected,Angry Lorem Ipsum
1693070,10.1007/BF00288747,Accepted,Mild Lorem Ipsum
31862337,10.4233/UUID:43D7992A-7077-47BA-B38F-113F5011D07F,Accepted,Happy Lorem Ipsum
51110777,10.4233/UUID:43D7992A-7077-47BA-B38F-113F5011D07F,Rejected,Angry Lorem Ipsum
1485742449,10.4233/UUID:43D7992A-7077-47BA-B38F-113F5011D07F,Accepted,Mild Lorem Ipsum
1737285,10.1007/978-0-387-68954-8,Accepted,Happy Lorem Ipsum
144032853,10.1007/978-0-387-68954-8,Rejected,Angry Lorem Ipsum
14550316,10.1007/978-0-387-68954-8,Accepted,Mild Lorem Ipsum
38475755,10.1007/BF00977254,Accepted,Happy Lorem Ipsum
134301307,10.1007/BF00977254,Rejected,Angry Lorem Ipsum
1716839,10.1007/BF00977254,Accepted,Mild Lorem Ipsum
1737235,10.1007/s10270-016-0575-4,Accepted,Happy Lorem Ipsum
3158743,10.1007/s10270-016-0575-4,Rejected,Angry Lorem Ipsum
2808836,10.1007/s10270-016-0575-4,Accepted,Mild Lorem Ipsum
2460428,10.1007/978-3-540-24723-4_6,Accepted,Happy Lorem Ipsum
1680388,10.1007/978-3-540-24723-4_6,Rejected,Angry Lorem Ipsum
49372744,10.1007/978-3-540-24723-4_6,Accepted,Mild Lorem Ipsum
13307254,10.14279/DEPOSITONCE-2333,Accepted,Happy Lorem Ipsum
144115384,10.14279/DEPOSITONCE-2333,Rejected,Angry Lorem Ipsum
2678409,10.14279/DEPOSITONCE-2333,Accepted,Mild Lorem Ipsum
1691344,10.1007/s00236-009-0113-8,Accepted,Happy Lorem Ipsum
2912549,10.1007/s00236-009-0113-8,Rejected,Angry Lorem Ipsum
35252898,10.1007/s00236-009-0113-8,Accepted,Mild Lorem Ipsum
2940826,10.1007/978-3-319-08123-6,Accepted,Happy Lorem Ipsum
1712371,10.1007/978-3-319-08123-6,Rejected,Angry Lorem Ipsum
52251474,10.1007/978-3-319-08123-6,Accepted,Mild Lorem Ipsum
145363595,10.1007/978-3-642-21501-8_55,Accepted,Happy Lorem Ipsum
49110314,10.1007/978-3-642-21501-8_55,Rejected,Angry Lorem Ipsum
1405399440,10.1007/978-3-642-21501-8_55,Accepted,Mild Lorem Ipsum
3376753,10.1016/j.tcs.2020.08.003,Accepted,Happy Lorem Ipsum
103742866,10.1016/j.tcs.2020.08.003,Rejected,Angry Lorem Ipsum
1746931,10.1016/j.tcs.2020.08.003,Accepted,Mild Lorem Ipsum
3005151,10.1007/S41965-018-0001-9,Accepted,Happy Lorem Ipsum
2671797,10.1007/S41965-018-0001-9,Rejected,Angry Lorem Ipsum
103272298,10.1007/S41965-018-0001-9,Accepted,Mild Lorem Ipsum
2562495,10.3233/FI-2010-341,Accepted,Happy Lorem Ipsum
48751950,10.3233/FI-2010-341,Rejected,Angry Lorem Ipsum
12036973,10.3233/FI-2010-341,Accepted,Mild Lorem Ipsum
145661852,10.1007/s11047-015-9534-1,Accepted,Happy Lorem Ipsum
2930245,10.1007/s11047-015-9534-1,Rejected,Angry Lorem Ipsum
34837714,10.1007/s11047-015-9534-1,Accepted,Mild Lorem Ipsum
1804430,10.1007/978-3-319-04921-2_8,Accepted,Happy Lorem Ipsum
145246551,10.1007/978-3-319-04921-2_8,Rejected,Angry Lorem Ipsum
33577786,10.1007/978-3-319-04921-2_8,Accepted,Mild Lorem Ipsum
22663661,10.3233/FI-2015-1142,Accepted,Happy Lorem Ipsum
144251694,10.3233/FI-2015-1142,Rejected,Angry Lorem Ipsum
34752743,10.3233/FI-2015-1142,Accepted,Mild Lorem Ipsum
32327159,10.1007/978-3-642-22321-1_29,Accepted,Happy Lorem Ipsum
1751233,10.1007/978-3-642-22321-1_29,Rejected,Angry Lorem Ipsum
5601394,10.1007/978-3-642-22321-1_29,Accepted,Mild Lorem Ipsum
1778025,10.1007/978-3-642-19917-2_33,Accepted,Happy Lorem Ipsum
50079826,10.1007/978-3-642-19917-2_33,Rejected,Angry Lorem Ipsum
2354176,10.1007/978-3-642-19917-2_33,Accepted,Mild Lorem Ipsum
145691930,10.1016/j.tcs.2012.06.029,Accepted,Happy Lorem Ipsum
145075507,10.1016/j.tcs.2012.06.029,Rejected,Angry Lorem Ipsum
144188705,10.1016/j.tcs.2012.06.029,Accepted,Mild Lorem Ipsum
47983363,10.1016/j.ic.2016.06.004,Accepted,Happy Lorem Ipsum
1824142,10.1016/j.ic.2016.06.004,Rejected,Angry Lorem Ipsum
2484053,10.1016/j.ic.2016.06.004,Accepted,Mild Lorem Ipsum
2558543,10.1007/978-3-319-08123-6_1,Accepted,Happy Lorem Ipsum
1390029982,10.1007/978-3-319-08123-6_1,Rejected,Angry Lorem Ipsum
2463849,10.1007/978-3-319-08123-6_1,Accepted,Mild Lorem Ipsum
39925347,10.1007/s00236-015-0222-5,Accepted,Happy Lorem Ipsum
34667855,10.1007/s00236-015-0222-5,Rejected,Angry Lorem Ipsum
30043714,10.1007/s00236-015-0222-5,Accepted,Mild Lorem Ipsum
1805220,10.1007/978-3-662-49674-9_39,Accepted,Happy Lorem Ipsum
3027814,10.1007/978-3-662-49674-9_39,Rejected,Angry Lorem Ipsum
82727971,10.1007/978-3-662-49674-9_39,Accepted,Mild Lorem Ipsum
118760790,10.1007/978-3-319-11936-6_23,Accepted,Happy Lorem Ipsum
8160107,10.1007/978-3-319-11936-6_23,Rejected,Angry Lorem Ipsum
150352201,10.1007/978-3-319-11936-6_23,Accepted,Mild Lorem Ipsum
2704045,10.1145/3009837.3009893,Accepted,Happy Lorem Ipsum
2545727,10.1145/3009837.3009893,Rejected,Angry Lorem Ipsum
3007264,10.1145/3009837.3009893,Accepted,Mild Lorem Ipsum
12253649,10.1007/978-3-319-08867-9_41,Accepted,Happy Lorem Ipsum
1393562740,10.1007/978-3-319-08867-9_41,Rejected,Angry Lorem Ipsum
2679710,10.1007/978-3-319-08867-9_41,Accepted,Mild Lorem Ipsum
1700880,10.1109/TIME.2014.11,Accepted,Happy Lorem Ipsum
153170211,10.1109/TIME.2014.11,Rejected,Angry Lorem Ipsum
2252634,10.1109/TIME.2014.11,Accepted,Mild Lorem Ipsum
1741835,10.1007/s10472-016-9531-9,Accepted,Happy Lorem Ipsum
81369913,10.1007/s10472-016-9531-9,Rejected,Angry Lorem Ipsum
144488553,10.1007/s10472-016-9531-9,Accepted,Mild Lorem Ipsum
39665006,10.1007/s00236-010-0119-2,Accepted,Happy Lorem Ipsum
2563310,10.1007/s00236-010-0119-2,Rejected,Angry Lorem Ipsum
123232140,10.1007/s00236-010-0119-2,Accepted,Mild Lorem Ipsum
143988667,10.3929/ETHZ-A-010596095,Accepted,Happy Lorem Ipsum
145204286,10.3929/ETHZ-A-010596095,Rejected,Angry Lorem Ipsum
2049582524,10.3929/ETHZ-A-010596095,Accepted,Mild Lorem Ipsum
1971189155,10.1007/978-3-642-10877-8_25,Accepted,Happy Lorem Ipsum
70292759,10.1007/978-3-642-10877-8_25,Rejected,Angry Lorem Ipsum
1405641738,10.1007/978-3-642-10877-8_25,Accepted,Mild Lorem Ipsum
47405571,10.1007/978-3-662-48653-5_18,Accepted,Happy Lorem Ipsum
1807408,10.1007/978-3-662-48653-5_18,Rejected,Angry Lorem Ipsum
1720150,10.1007/978-3-662-48653-5_18,Accepted,Mild Lorem Ipsum
145565793,10.1007/978-3-642-05118-0_57,Accepted,Happy Lorem Ipsum
7711823,10.1007/978-3-642-05118-0_57,Rejected,Angry Lorem Ipsum
2316210,10.1007/978-3-642-05118-0_57,Accepted,Mild Lorem Ipsum
2997094,10.1007/978-3-319-49259-9_4,Accepted,Happy Lorem Ipsum
2725856,10.1007/978-3-319-49259-9_4,Rejected,Angry Lorem Ipsum
105075327,10.1007/978-3-319-49259-9_4,Accepted,Mild Lorem Ipsum
1758852,10.1007/978-3-030-64348-5_7,Accepted,Happy Lorem Ipsum
90589513,10.1007/978-3-030-64348-5_7,Rejected,Angry Lorem Ipsum
144028408,10.1007/978-3-030-64348-5_7,Accepted,Mild Lorem Ipsum
3073989,10.1007/BF00264161,Accepted,Happy Lorem Ipsum
1835798,10.1007/BF00264161,Rejected,Angry Lorem Ipsum
145981044,10.1007/BF00264161,Accepted,Mild Lorem Ipsum
2887308,10.1007/s00236-009-0093-8,Accepted,Happy Lorem Ipsum
50684607,10.1007/s00236-009-0093-8,Rejected,Angry Lorem Ipsum
2398451,10.1007/s00236-009-0093-8,Accepted,Mild Lorem Ipsum
72292133,10.1007/978-3-319-21155-8_12,Accepted,Happy Lorem Ipsum
49702692,10.1007/978-3-319-21155-8_12,Rejected,Angry Lorem Ipsum
39712651,10.1007/978-3-319-21155-8_12,Accepted,Mild Lorem Ipsum
123266717,10.1007/978-3-319-09099-3_8,Accepted,Happy Lorem Ipsum
32856625,10.1007/978-3-319-09099-3_8,Rejected,Angry Lorem Ipsum
35016385,10.1007/978-3-319-09099-3_8,Accepted,Mild Lorem Ipsum
1405070492,10.1007/978-3-642-32759-9_18,Accepted,Happy Lorem Ipsum
81321518,10.1007/978-3-642-32759-9_18,Rejected,Angry Lorem Ipsum
3331403,10.1007/978-3-642-32759-9_18,Accepted,Mild Lorem Ipsum
1403820774,10.1109/MODELS.2017.31,Accepted,Happy Lorem Ipsum
1387913358,10.1109/MODELS.2017.31,Rejected,Angry Lorem Ipsum
25665723,10.1109/MODELS.2017.31,Accepted,Mild Lorem Ipsum
8341268,10.1109/ICSTW.2008.54,Accepted,Happy Lorem Ipsum
2322524,10.1109/ICSTW.2008.54,Rejected,Angry Lorem Ipsum
38849152,10.1109/ICSTW.2008.54,Accepted,Mild Lorem Ipsum
1835248,10.1109/DSD.2015.85,Accepted,Happy Lorem Ipsum
3356161,10.1109/DSD.2015.85,Rejected,Angry Lorem Ipsum
143962122,10.1109/DSD.2015.85,Accepted,Mild Lorem Ipsum
49109799,10.1007/978-3-642-13977-2_5,Accepted,Happy Lorem Ipsum
3023296,10.1007/978-3-642-13977-2_5,Rejected,Angry Lorem Ipsum
33277789,10.1007/978-3-642-13977-2_5,Accepted,Mild Lorem Ipsum
34707942,10.1145/3297280.3297612,Accepted,Happy Lorem Ipsum
2887808,10.1145/3297280.3297612,Rejected,Angry Lorem Ipsum
73219743,10.1145/3297280.3297612,Accepted,Mild Lorem Ipsum
3252860,10.1145/1868294.1868303,Accepted,Happy Lorem Ipsum
2936855,10.1145/1868294.1868303,Rejected,Angry Lorem Ipsum
1706234,10.1145/1868294.1868303,Accepted,Mild Lorem Ipsum
1710122,10.1016/j.scico.2013.10.003,Accepted,Happy Lorem Ipsum
34399700,10.1016/j.scico.2013.10.003,Rejected,Angry Lorem Ipsum
48068856,10.1016/j.scico.2013.10.003,Accepted,Mild Lorem Ipsum
114440796,10.5381/jot.2020.19.3.a3,Accepted,Happy Lorem Ipsum
145947928,10.5381/jot.2020.19.3.a3,Rejected,Angry Lorem Ipsum
3203897,10.5381/jot.2020.19.3.a3,Accepted,Mild Lorem Ipsum
144593019,10.1007/978-3-642-12261-3_25,Accepted,Happy Lorem Ipsum
144447744,10.1007/978-3-642-12261-3_25,Rejected,Angry Lorem Ipsum
89712030,10.1007/978-3-642-12261-3_25,Accepted,Mild Lorem Ipsum
144185337,10.1016/j.asoc.2018.08.025,Accepted,Happy Lorem Ipsum
2123508,10.1016/j.asoc.2018.08.025,Rejected,Angry Lorem Ipsum
1989352,10.1016/j.asoc.2018.08.025,Accepted,Mild Lorem Ipsum
50201976,10.1016/j.jss.2014.03.023,Accepted,Happy Lorem Ipsum
2094875,10.1016/j.jss.2014.03.023,Rejected,Angry Lorem Ipsum
3346187,10.1016/j.jss.2014.03.023,Accepted,Mild Lorem Ipsum
145306206,10.1007/978-3-319-72814-8_8,Accepted,Happy Lorem Ipsum
1398676567,10.1007/978-3-319-72814-8_8,Rejected,Angry Lorem Ipsum
2954453,10.1007/978-3-319-72814-8_8,Accepted,Mild Lorem Ipsum
3526830,10.1007/978-3-642-41533-3_42,Accepted,Happy Lorem Ipsum
1915730,10.1007/978-3-642-41533-3_42,Rejected,Angry Lorem Ipsum
49976074,10.1007/978-3-642-41533-3_42,Accepted,Mild Lorem Ipsum
2559989,10.1145/2428516.2428520,Accepted,Happy Lorem Ipsum
145512525,10.1145/2428516.2428520,Rejected,Angry Lorem Ipsum
2070733,10.1145/2428516.2428520,Accepted,Mild Lorem Ipsum
2467676,10.1007/978-3-319-72814-8_3,Accepted,Happy Lorem Ipsum
3183500,10.1007/978-3-319-72814-8_3,Rejected,Angry Lorem Ipsum
34836022,10.1007/978-3-319-72814-8_3,Accepted,Mild Lorem Ipsum
2043103,10.1007/s10270-009-0129-0,Accepted,Happy Lorem Ipsum
2466994,10.1007/s10270-009-0129-0,Rejected,Angry Lorem Ipsum
144992811,10.1007/s10270-009-0129-0,Accepted,Mild Lorem Ipsum
120003742,10.1007/978-3-642-21210-9_33,Accepted,Happy Lorem Ipsum
2316210,10.1007/978-3-642-21210-9_33,Rejected,Angry Lorem Ipsum
104479979,10.1007/978-3-642-21210-9_33,Accepted,Mild Lorem Ipsum
145711807,10.1007/s00236-003-0135-6,Accepted,Happy Lorem Ipsum
1660280720,10.1007/s00236-003-0135-6,Rejected,Angry Lorem Ipsum
2569302,10.1007/s00236-003-0135-6,Accepted,Mild Lorem Ipsum
2038149,10.1007/978-3-662-46081-8,Accepted,Happy Lorem Ipsum
1760685,10.1007/978-3-662-46081-8,Rejected,Angry Lorem Ipsum
47319547,10.1007/978-3-662-46081-8,Accepted,Mild Lorem Ipsum
144135551,10.1007/s10009-014-0312-7,Accepted,Happy Lorem Ipsum
50154918,10.1007/s10009-014-0312-7,Rejected,Angry Lorem Ipsum
1770746,10.1007/s10009-014-0312-7,Accepted,Mild Lorem Ipsum
1863657,10.1007/s00165-011-0185-4,Accepted,Happy Lorem Ipsum
2944718,10.1007/s00165-011-0185-4,Rejected,Angry Lorem Ipsum
2595754,10.1007/s00165-011-0185-4,Accepted,Mild Lorem Ipsum
1742667,10.1016/bs.adcom.2017.06.002,Accepted,Happy Lorem Ipsum
51200979,10.1016/bs.adcom.2017.06.002,Rejected,Angry Lorem Ipsum
2434774,10.1016/bs.adcom.2017.06.002,Accepted,Mild Lorem Ipsum
3322085,10.1007/11901914_8,Accepted,Happy Lorem Ipsum
153411856,10.1007/11901914_8,Rejected,Angry Lorem Ipsum
1702988,10.1007/11901914_8,Accepted,Mild Lorem Ipsum
39027080,10.1016/j.cosrev.2013.05.001,Accepted,Happy Lorem Ipsum
144081351,10.1016/j.cosrev.2013.05.001,Rejected,Angry Lorem Ipsum
2675606,10.1016/j.cosrev.2013.05.001,Accepted,Mild Lorem Ipsum
143839754,10.1109/ICSTW.2011.71,Accepted,Happy Lorem Ipsum
2581671,10.1109/ICSTW.2011.71,Rejected,Angry Lorem Ipsum
144559993,10.1109/ICSTW.2011.71,Accepted,Mild Lorem Ipsum
2396228,10.1109/TC.2008.15,Accepted,Happy Lorem Ipsum
143754806,10.1109/TC.2008.15,Rejected,Angry Lorem Ipsum
46968549,10.1109/TC.2008.15,Accepted,Mild Lorem Ipsum
89928437,10.1007/s00236-003-0135-6,Accepted,Happy Lorem Ipsum
13643730,10.1007/s00236-003-0135-6,Rejected,Angry Lorem Ipsum
144302045,10.1007/s00236-003-0135-6,Accepted,Mild Lorem Ipsum
48130255,10.1007/s10626-017-0240-2,Accepted,Happy Lorem Ipsum
145660479,10.1007/s10626-017-0240-2,Rejected,Angry Lorem Ipsum
144315835,10.1007/s10626-017-0240-2,Accepted,Mild Lorem Ipsum
1421142550,10.1007/978-3-319-09581-3_21,Accepted,Happy Lorem Ipsum
1485688615,10.1007/978-3-319-09581-3_21,Rejected,Angry Lorem Ipsum
144880098,10.1007/978-3-319-09581-3_21,Accepted,Mild Lorem Ipsum
102752126,10.1109/FORMALISE.2017..9,Accepted,Happy Lorem Ipsum
49427309,10.1109/FORMALISE.2017..9,Rejected,Angry Lorem Ipsum
145858985,10.1109/FORMALISE.2017..9,Accepted,Mild Lorem Ipsum
39989278,10.1109/IWCMC.2014.6906362,Accepted,Happy Lorem Ipsum
51006407,10.1109/IWCMC.2014.6906362,Rejected,Angry Lorem Ipsum
1399443272,10.1109/IWCMC.2014.6906362,Accepted,Mild Lorem Ipsum
145291187,10.1109/FormaliSE.2017.9,Accepted,Happy Lorem Ipsum
1713595,10.1109/FormaliSE.2017.9,Rejected,Angry Lorem Ipsum
32290484,10.1109/FormaliSE.2017.9,Accepted,Mild Lorem Ipsum
7947401,10.5120/8938-3077,Accepted,Happy Lorem Ipsum
38336241,10.5120/8938-3077,Rejected,Angry Lorem Ipsum
2821592,10.5120/8938-3077,Accepted,Mild Lorem Ipsum
1732566,10.1145/2797433.2797436,Accepted,Happy Lorem Ipsum
1725106,10.1145/2797433.2797436,Rejected,Angry Lorem Ipsum
144229680,10.1145/2797433.2797436,Accepted,Mild Lorem Ipsum
2288813,10.1007/978-3-642-04368-0_15,Accepted,Happy Lorem Ipsum
40460863,10.1007/978-3-642-04368-0_15,Rejected,Angry Lorem Ipsum
2612745,10.1007/978-3-642-04368-0_15,Accepted,Mild Lorem Ipsum
145363595,10.3233/FI-2009-171,Accepted,Happy Lorem Ipsum
1821454,10.3233/FI-2009-171,Rejected,Angry Lorem Ipsum
31650437,10.3233/FI-2009-171,Accepted,Mild Lorem Ipsum
46837583,10.1007/978-3-662-46081-8_9,Accepted,Happy Lorem Ipsum
143769931,10.1007/978-3-662-46081-8_9,Rejected,Angry Lorem Ipsum
147135242,10.1007/978-3-662-46081-8_9,Accepted,Mild Lorem Ipsum
47092539,10.1016/j.jss.2009.03.013,Accepted,Happy Lorem Ipsum
40295685,10.1016/j.jss.2009.03.013,Rejected,Angry Lorem Ipsum
143951138,10.1016/j.jss.2009.03.013,Accepted,Mild Lorem Ipsum
2617845,10.1016/j.infsof.2015.03.009,Accepted,Happy Lorem Ipsum
82871742,10.1016/j.infsof.2015.03.009,Rejected,Angry Lorem Ipsum
15695832,10.1016/j.infsof.2015.03.009,Accepted,Mild Lorem Ipsum
48283677,10.3182/20090603-3-RU-2001.0420,Accepted,Happy Lorem Ipsum
1898912,10.3182/20090603-3-RU-2001.0420,Rejected,Angry Lorem Ipsum
145495343,10.3182/20090603-3-RU-2001.0420,Accepted,Mild Lorem Ipsum
2616817,10.1007/BF00288540,Accepted,Happy Lorem Ipsum
46665969,10.1007/BF00288540,Rejected,Angry Lorem Ipsum
